code,income
E02006365,1080
E02006366,1210
E02006367,1030
E02006368,1000
E02006369,930
E02006370,1080
E02006371,1010
E02006372,880
E02006373,1050
E02006374,940
E02006375,1140
E02006376,940
E02006377,1100
E02006378,1060
E02006379,780
E02006380,1140
E02006381,1010
E02006382,840
E02006383,1170
E02006384,980
E02006385,1140
E02006386,1200
E02006387,990
E02006388,970
E02006389,920
E02006390,960
E02006391,1270
E02006392,870
E02006393,940
E02006394,900
E02006395,910
E02006396,910
E02006397,1210
E02006398,900
E02006399,900
E02006400,1040
E02006401,880
E02006402,1010
E02006403,810
E02006404,840
E02006405,990
E02006406,1040
E02006407,900
E02006408,880
E02006409,870
E02006410,890
E02006411,1010
E02006412,1020
E02006413,890
E02006414,990
E02006415,1020
E02006416,1160
E02006417,1070
E02006418,1150
E02006419,930
E02006420,1280
E02006421,1200
E02006422,1200
E02006423,960
E02006424,1180
E02006425,1010
E02006426,1130
E02006427,1070
E02006429,1040
E02006430,970
E02006431,1020
E02006432,1040
E02006433,1080
E02006434,960
E02006435,1030
E02006436,930
E02006437,1010
E02006438,930
E02006790,950
E02006439,960
E02006440,1070
E02006441,930
E02006442,1230
E02006443,840
E02006444,1030
E02006445,1140
E02006446,1070
E02006447,1180
E02006448,1130
E02006449,1010
E02006450,1090
E02006451,930
E02006453,1010
E02006454,1060
E02006455,1000
E02006839,1130
E02006456,940
E02006457,1240
E02006458,1250
E02006459,740
E02006460,890
E02006461,1130
E02006462,1100
E02006463,1080
E02006464,1030
E02006465,1250
E02006466,910
E02006467,1250
E02006534,790
E02006535,920
E02006536,810
E02006537,730
E02006538,860
E02006539,700
E02006540,670
E02006541,660
E02006542,830
E02006543,800
E02006544,880
E02006545,690
E02006546,750
E02006547,750
E02006548,760
E02006549,760
E02006550,700
E02006551,670
E02006552,630
E02006553,690
E02006554,700
E02006555,650
E02006556,780
E02006557,720
E02006558,650
E02006559,760
E02006560,630
E02006561,960
E02006562,1000
E02006563,1000
E02006564,770
E02006565,850
E02006566,930
E02006567,900
E02006568,780
E02006569,920
E02006570,790
E02006571,930
E02006572,820
E02006573,740
E02006574,620
E02006575,750
E02006576,1020
E02006577,730
E02006578,800
E02006579,860
E02006580,830
E02006581,770
E02006582,1210
E02006583,830
E02006584,760
E02006585,800
E02006586,840
E02006587,700
E02006588,920
E02006589,1110
E02006590,960
E02006591,1010
E02006592,990
E02006593,850
E02006594,1000
E02006595,1150
E02006596,1160
E02006597,930
E02006598,1010
E02006599,1000
E02006600,770
E02006601,840
E02006602,1050
E02006603,910
E02006604,830
E02006605,1090
E02006606,1100
E02006607,1140
E02006608,990
E02006609,1070
E02006610,1090
E02006611,1140
E02006612,990
E02006613,930
E02006614,1020
E02006615,1120
E02006616,940
E02006617,830
E02006618,1110
E02006619,1050
E02006620,970
E02006621,850
E02006622,760
E02006623,700
E02006624,1020
E02006625,820
E02006626,760
E02006627,800
E02006628,710
E02006629,710
E02006630,710
E02006631,700
E02006632,850
E02006633,770
E02002985,730
E02002986,600
E02002987,850
E02002988,860
E02002989,800
E02002990,900
E02002991,830
E02002992,870
E02002993,780
E02002994,890
E02002995,560
E02002996,880
E02002997,730
E02002998,700
E02002999,670
E02003000,830
E02003001,1050
E02003002,750
E02003003,790
E02003004,830
E02003005,910
E02003006,760
E02003007,740
E02003008,690
E02003009,760
E02003010,690
E02003011,690
E02003172,580
E02003173,560
E02003174,670
E02003175,720
E02003176,550
E02003177,770
E02003178,610
E02003179,600
E02003180,630
E02003181,820
E02003182,950
E02003183,780
E02003184,660
E02003185,730
E02003186,630
E02003187,690
E02003188,580
E02003189,660
E02003190,570
E02003191,670
E02003192,630
E02006883,670
E02006885,770
E02003012,630
E02003013,600
E02003014,550
E02003015,720
E02003016,650
E02003017,870
E02003018,740
E02003019,610
E02003020,1080
E02003021,940
E02003022,1160
E02003023,700
E02003024,630
E02003025,610
E02003026,1020
E02003027,1050
E02003028,1140
E02003029,590
E02003030,720
E02003031,1130
E02003032,670
E02003033,920
E02003034,680
E02003036,840
E02003037,1060
E02003038,670
E02003039,610
E02003040,660
E02003041,1050
E02003043,820
E02003044,760
E02003045,900
E02003046,730
E02003047,820
E02003048,850
E02003049,680
E02003050,690
E02003051,800
E02003052,770
E02003053,790
E02003054,800
E02003055,600
E02003056,530
E02003057,680
E02003058,580
E02003059,620
E02003060,620
E02003061,530
E02003062,510
E02003063,750
E02003064,470
E02006887,600
E02006888,530
E02006889,430
E02006890,650
E02003931,610
E02003932,650
E02003933,590
E02003934,650
E02003935,630
E02003936,680
E02003937,650
E02003938,630
E02003939,640
E02003892,690
E02003940,710
E02003893,700
E02003894,630
E02003941,620
E02003942,590
E02003895,640
E02003896,570
E02003952,610
E02003953,620
E02003954,620
E02003955,610
E02003897,870
E02003898,750
E02003956,590
E02003899,640
E02003900,730
E02003957,620
E02003901,620
E02003902,670
E02003958,630
E02003959,590
E02003905,730
E02003906,680
E02003903,660
E02003960,650
E02003961,680
E02003904,600
E02003962,670
E02003963,580
E02003907,720
E02003964,650
E02003908,750
E02003909,700
E02003910,700
E02003918,600
E02003919,510
E02003911,760
E02003912,690
E02003920,630
E02003921,580
E02003922,580
E02003923,580
E02003924,560
E02003943,610
E02003925,600
E02003913,740
E02003944,580
E02003945,650
E02003926,740
E02003914,610
E02003946,610
E02003915,580
E02003916,680
E02003917,730
E02003947,620
E02003927,680
E02003948,570
E02003949,560
E02003950,630
E02003951,580
E02003928,660
E02003929,620
E02003930,660
E02006781,770
E02003065,780
E02003066,940
E02003067,840
E02003068,830
E02003069,860
E02003070,940
E02003071,670
E02003072,720
E02003073,940
E02003074,760
E02003075,970
E02003076,840
E02003077,840
E02003078,770
E02003079,770
E02003080,560
E02003081,660
E02003082,580
E02003084,520
E02003085,540
E02003086,560
E02003087,680
E02003088,800
E02003089,610
E02006845,690
E02006846,760
E02003122,760
E02003123,610
E02003124,650
E02003125,620
E02003126,630
E02003127,620
E02003128,560
E02003129,730
E02003130,640
E02003131,650
E02003132,680
E02003133,720
E02003134,570
E02003135,600
E02003136,670
E02003137,840
E02003138,860
E02003139,870
E02003140,760
E02003141,650
E02003142,620
E02003143,680
E02003144,640
E02003145,700
E02003146,750
E02003147,550
E02003148,530
E02003149,580
E02003150,560
E02003151,710
E02003152,730
E02003153,720
E02003194,890
E02003195,800
E02003196,870
E02003197,770
E02003198,660
E02003199,700
E02003200,600
E02003201,640
E02003202,710
E02003203,700
E02003204,660
E02003205,730
E02003206,860
E02003207,670
E02003208,600
E02003209,650
E02003210,740
E02003211,740
E02003090,880
E02003091,800
E02003092,900
E02003093,930
E02003094,840
E02003095,840
E02003096,700
E02003097,800
E02003098,960
E02003099,640
E02003100,640
E02003101,1030
E02003102,840
E02003103,780
E02003104,800
E02003105,780
E02003106,950
E02003107,640
E02003108,760
E02003109,910
E02003110,1020
E02003111,800
E02003112,660
E02003113,830
E02003114,680
E02003115,640
E02003116,580
E02003117,620
E02003118,790
E02003119,710
E02003120,770
E02003121,770
E02003212,720
E02003214,500
E02003215,720
E02003216,630
E02003217,590
E02003218,540
E02003219,890
E02003220,720
E02003221,580
E02003222,950
E02003223,700
E02003224,700
E02003225,930
E02003226,550
E02003227,490
E02003228,760
E02003229,960
E02003230,820
E02003231,540
E02003232,890
E02003233,590
E02003234,660
E02003235,860
E02003236,770
E02006847,1010
E02006848,840
E02006849,1070
E02003154,620
E02003155,570
E02003156,640
E02003157,580
E02003158,550
E02003159,610
E02003161,500
E02003163,610
E02003164,650
E02003165,660
E02003166,570
E02003167,500
E02003168,590
E02003169,650
E02003170,560
E02003171,600
E02006840,640
E02006644,860
E02006645,840
E02006646,810
E02006647,960
E02006648,900
E02006649,710
E02006650,870
E02006651,990
E02006652,890
E02006653,810
E02006654,660
E02006634,850
E02006655,880
E02006656,900
E02006657,700
E02006658,740
E02006659,890
E02006660,780
E02006635,790
E02006678,640
E02006679,770
E02006680,620
E02006681,840
E02006636,800
E02006637,720
E02006638,620
E02006682,840
E02006639,740
E02006640,890
E02006683,870
E02006684,640
E02006685,750
E02006686,670
E02006641,830
E02006687,680
E02006688,670
E02006689,800
E02006642,870
E02006690,730
E02006691,630
E02006643,850
E02006692,800
E02006693,760
E02006694,660
E02006661,1070
E02006662,800
E02006695,790
E02006663,750
E02006664,840
E02006665,680
E02006666,840
E02006667,670
E02006668,820
E02006669,740
E02006670,770
E02006671,820
E02006672,790
E02006673,760
E02006674,780
E02006675,890
E02006676,750
E02006677,810
E02004129,710
E02004130,610
E02004131,680
E02004132,820
E02004133,610
E02004134,780
E02004135,690
E02004136,750
E02004137,740
E02004138,560
E02004139,640
E02004140,660
E02004141,810
E02004142,910
E02004143,710
E02004144,780
E02004145,660
E02004146,660
E02004147,670
E02004148,620
E02004149,900
E02004150,660
E02004151,730
E02004152,690
E02004153,680
E02004154,780
E02004155,630
E02004156,580
E02004157,870
E02004158,750
E02004159,840
E02004160,640
E02004161,650
E02004162,740
E02004163,710
E02004164,770
E02004165,700
E02004166,730
E02004167,580
E02004168,590
E02004169,770
E02004170,660
E02004171,780
E02004172,730
E02004173,790
E02004174,640
E02004175,560
E02004176,590
E02004177,600
E02004178,780
E02004179,670
E02004180,790
E02004181,670
E02004182,550
E02004183,620
E02004184,660
E02004185,660
E02004186,690
E02004187,630
E02004188,650
E02004189,820
E02004190,800
E02004191,710
E02004192,740
E02004193,760
E02004194,780
E02004195,650
E02004196,770
E02004197,780
E02004198,640
E02004199,630
E02004200,640
E02004201,760
E02004202,790
E02004203,860
E02004204,760
E02004205,660
E02004206,530
E02004207,690
E02004208,710
E02004209,670
E02004210,550
E02004211,750
E02004212,750
E02004213,730
E02004214,560
E02004215,650
E02004216,690
E02004217,670
E02004218,690
E02004219,750
E02004220,560
E02004221,650
E02004222,560
E02004223,580
E02004224,660
E02004225,560
E02004226,640
E02004227,620
E02004228,640
E02004229,670
E02004230,610
E02004231,750
E02004232,700
E02004233,640
E02004234,770
E02004235,770
E02004236,720
E02004237,750
E02004238,620
E02004239,690
E02004240,640
E02004241,670
E02004242,650
E02004243,820
E02004244,770
E02004245,850
E02004246,760
E02004247,910
E02004248,620
E02004249,1000
E02004250,590
E02004251,760
E02004252,660
E02004253,780
E02004254,860
E02004255,670
E02004256,780
E02004257,700
E02004258,650
E02004259,780
E02004260,880
E02004261,680
E02004262,780
E02004263,790
E02004264,680
E02004265,630
E02004266,780
E02004267,730
E02004268,650
E02004269,640
E02004270,780
E02004271,680
E02004272,770
E02004273,650
E02004274,630
E02004275,710
E02004276,610
E02004277,710
E02004278,780
E02004279,750
E02004280,700
E02004281,630
E02004282,710
E02004283,680
E02004284,590
E02004285,600
E02004286,780
E02004287,690
E02004288,650
E02004289,650
E02004600,740
E02004601,870
E02004602,620
E02004603,690
E02004604,610
E02004605,580
E02004606,680
E02004607,860
E02004608,860
E02004609,850
E02004610,860
E02004611,910
E02004612,760
E02004613,960
E02004614,1040
E02004615,760
E02004616,690
E02004617,770
E02004618,940
E02004619,840
E02004620,810
E02004621,640
E02004622,730
E02004623,790
E02004624,920
E02004625,810
E02004626,780
E02004627,700
E02004628,650
E02004629,570
E02004630,720
E02004631,740
E02004632,600
E02004633,660
E02004634,630
E02004635,800
E02004636,800
E02004637,670
E02004638,770
E02004639,610
E02004640,550
E02004641,680
E02004642,790
E02004643,590
E02004644,630
E02004645,870
E02004646,540
E02004647,620
E02004648,610
E02004649,880
E02004650,730
E02004651,810
E02004652,860
E02004653,820
E02004654,680
E02004655,690
E02004656,690
E02004657,890
E02004658,900
E02004659,790
E02004660,850
E02004661,730
E02004662,760
E02004663,800
E02004664,760
E02004665,840
E02004666,810
E02004667,650
E02004668,770
E02004669,920
E02004670,750
E02004671,780
E02004672,760
E02004673,680
E02004674,710
E02006047,840
E02006048,690
E02006049,720
E02006050,630
E02006051,830
E02006052,780
E02006053,690
E02006054,660
E02006055,690
E02006056,710
E02006057,650
E02006058,690
E02006059,850
E02006060,610
E02006061,740
E02006062,710
E02006063,850
E02006064,560
E02006065,530
E02006066,650
E02006067,770
E02006068,520
E02006069,580
E02006070,620
E02006071,700
E02006072,760
E02006073,530
E02006074,700
E02006075,740
E02006076,750
E02006077,670
E02006078,740
E02006079,660
E02006080,810
E02006081,730
E02006082,720
E02006083,690
E02006084,700
E02006085,650
E02006086,800
E02006087,680
E02006088,590
E02006089,630
E02006090,700
E02006091,700
E02006092,800
E02006093,640
E02006094,780
E02006095,650
E02006096,620
E02006097,570
E02006098,700
E02006099,850
E02006100,830
E02006101,720
E02006102,560
E02006103,750
E02006104,760
E02006105,710
E02006106,750
E02006107,590
E02006108,670
E02006109,950
E02006110,590
E02006111,710
E02006112,840
E02006113,550
E02006114,630
E02006115,570
E02006116,650
E02006117,620
W02000001,560
W02000002,600
W02000003,420
W02000004,590
W02000005,630
W02000006,620
W02000007,610
W02000008,710
W02000009,650
W02000010,570
W02000011,600
W02000012,660
W02000013,760
W02000014,650
W02000015,600
W02000016,640
W02000017,590
W02000018,530
W02000019,600
W02000020,630
W02000021,590
W02000022,570
W02000023,600
W02000024,620
W02000025,560
W02000026,550
W02000027,550
W02000028,550
W02000029,660
W02000030,530
W02000031,520
W02000032,610
W02000033,550
W02000034,660
W02000035,590
W02000036,510
W02000037,590
W02000038,660
W02000039,650
W02000040,690
W02000041,620
W02000042,500
W02000043,590
W02000044,560
W02000045,470
W02000047,560
W02000049,640
W02000050,640
W02000051,670
W02000052,590
W02000053,740
W02000054,810
W02000055,680
W02000056,740
W02000057,610
W02000419,570
W02000058,580
W02000059,650
W02000060,520
W02000061,500
W02000062,710
W02000063,750
W02000064,550
W02000065,640
W02000066,570
W02000067,780
W02000068,640
W02000069,770
W02000070,800
W02000071,710
W02000072,670
W02000073,680
W02000074,600
W02000075,850
W02000076,700
W02000077,700
W02000080,640
W02000081,620
W02000082,590
W02000083,630
W02000084,700
W02000085,630
W02000086,600
W02000087,500
W02000088,650
W02000089,540
W02000090,630
W02000091,640
W02000092,510
W02000093,680
W02000094,510
W02000095,710
W02000096,580
W02000420,720
W02000097,670
W02000098,710
W02000099,550
W02000100,640
W02000101,700
W02000102,660
W02000103,700
W02000104,650
W02000105,520
W02000106,670
W02000107,590
W02000108,580
W02000109,530
W02000110,640
W02000111,660
W02000113,620
W02000114,770
W02000414,740
W02000416,580
W02000116,720
W02000117,670
W02000118,660
W02000120,660
W02000122,670
W02000123,610
W02000124,550
W02000125,580
W02000421,690
W02000126,620
W02000127,590
W02000128,690
W02000129,710
W02000130,590
W02000131,610
W02000132,670
W02000133,630
W02000134,630
W02000135,550
W02000136,610
W02000137,530
W02000138,540
W02000139,640
W02000140,550
W02000141,610
W02000142,580
W02000143,630
W02000144,610
W02000145,690
W02000146,730
W02000147,690
W02000148,650
W02000149,620
W02000151,580
W02000152,600
W02000153,670
W02000154,590
W02000156,630
W02000157,640
W02000158,720
W02000159,590
W02000160,640
W02000161,560
W02000162,580
W02000163,610
W02000164,650
W02000165,590
W02000166,600
W02000167,510
W02000418,660
W02000168,660
W02000169,620
W02000170,690
W02000171,850
W02000172,600
W02000173,750
W02000174,660
W02000175,610
W02000176,580
W02000177,670
W02000178,480
W02000179,760
W02000180,550
W02000181,540
W02000182,600
W02000183,550
W02000184,610
W02000185,790
W02000186,460
W02000187,740
W02000188,570
W02000189,650
W02000190,780
W02000191,690
W02000192,500
W02000193,570
W02000194,820
W02000195,870
W02000196,660
W02000197,820
W02000198,830
W02000200,590
W02000201,550
W02000202,650
W02000203,620
W02000204,780
W02000205,620
W02000206,520
W02000207,720
W02000208,640
W02000209,470
W02000210,650
W02000211,550
W02000212,580
W02000213,680
W02000214,530
W02000215,540
W02000216,610
W02000217,660
W02000417,590
W02000218,510
W02000219,570
W02000220,560
W02000221,570
W02000222,640
W02000223,650
W02000224,650
W02000225,580
W02000226,690
W02000227,580
W02000228,780
W02000229,610
W02000230,930
W02000231,600
W02000232,850
W02000233,720
W02000234,830
W02000235,690
W02000236,650
W02000237,910
W02000238,920
W02000239,920
W02000240,740
W02000241,860
W02000242,770
W02000243,530
W02000244,780
W02000245,620
W02000246,760
W02000247,770
W02000248,610
W02000249,560
W02000250,710
W02000251,640
W02000367,960
W02000368,920
W02000369,980
W02000370,830
W02000371,650
W02000372,1000
W02000373,590
W02000374,1000
W02000375,680
W02000376,750
W02000377,730
W02000378,900
W02000379,520
W02000380,1010
W02000381,550
W02000382,510
W02000383,560
W02000384,1010
W02000385,1020
W02000386,830
W02000387,900
W02000388,670
W02000389,610
W02000390,850
W02000391,780
W02000392,950
W02000393,560
W02000394,760
W02000395,880
W02000396,730
W02000397,610
W02000398,690
W02000399,610
W02000400,910
W02000401,830
W02000402,560
W02000403,530
W02000404,550
W02000405,440
W02000406,680
W02000407,500
W02000408,530
W02000409,570
W02000410,580
W02000411,530
W02000412,560
W02000422,990
W02000423,690
W02000252,560
W02000253,590
W02000254,620
W02000255,630
W02000256,510
W02000257,520
W02000258,460
W02000259,480
W02000260,480
W02000261,540
W02000262,540
W02000263,590
W02000264,480
W02000265,520
W02000266,590
W02000267,520
W02000268,550
W02000269,520
W02000270,630
W02000271,510
W02000272,640
W02000273,540
W02000274,580
W02000275,590
W02000276,620
W02000277,640
W02000278,910
W02000279,650
W02000280,710
W02000281,720
W02000282,770
W02000284,600
W02000285,740
W02000286,510
W02000287,670
W02000288,530
W02000289,630
W02000415,520
W02000290,500
W02000291,460
W02000292,460
W02000293,520
W02000294,610
W02000295,620
W02000296,530
W02000297,630
W02000298,680
W02000299,570
W02000300,590
W02000301,610
W02000302,660
W02000303,660
W02000304,570
W02000305,650
W02000306,590
W02000307,530
W02000308,610
W02000309,590
W02000310,690
W02000311,540
W02000312,600
W02000313,810
W02000314,510
W02000315,540
W02000316,510
W02000317,520
W02000318,500
W02000319,530
W02000320,520
W02000321,510
W02000322,500
W02000323,520
W02000324,560
W02000325,520
W02000326,570
W02000327,700
W02000328,640
W02000329,570
W02000330,600
W02000331,490
W02000332,450
W02000333,630
W02000334,770
W02000335,730
W02000336,730
W02000337,610
W02000338,700
W02000339,660
W02000340,770
W02000341,780
W02000342,950
W02000343,630
W02000344,850
W02000345,600
W02000346,880
W02000347,800
W02000348,640
W02000349,460
W02000350,780
W02000351,560
W02000352,590
W02000353,610
W02000354,590
W02000355,800
W02000356,460
W02000357,570
W02000358,800
W02000359,520
W02000360,570
W02000361,520
W02000362,720
W02000363,570
W02000364,460
W02000365,540
W02000366,910
