code,White (%),Mixed/multiple ethnic groups (%),Asian/Asian British (%),Black/African/Caribbean/Black British (%),Other ethnic group (%),BAME (%),United Kingdom,Not United Kingdom,United Kingdom (%),Not United Kingdom (%)
E02000465,88.562421185372,1.7780580075662,2.69861286254729,6.59520807061791,0.365699873896595,11.437578814628,7117,813,89.7477931904161,10.2522068095839
E02000466,87.5950283576686,2.50995535175576,3.87353686496923,5.69566791359961,0.325811512006758,12.4049716423314,7532,755,90.8893447568481,9.11065524315193
E02000467,82.972104116976,3.37032043969719,2.84143938608317,10.2457741366795,0.57036192056414,17.027895883024,8343,1300,86.5187182412113,13.4812817587888
E02000468,88.8332048316628,1.92752505782575,3.90645078386019,4.89591364687741,0.436905679773837,11.1667951683372,7062,720,90.7478797224364,9.25212027756361
E02000469,83.00481142325,2.26602514356666,3.98882508148378,9.97982306379016,0.760515287909359,16.99518857675,5552,891,86.1710383361788,13.8289616638212
E02000470,90.8964118169139,1.85114745784202,3.91783948269304,2.95422847724103,0.380372765310004,9.10358818308609,7190,697,91.1626727526309,8.83732724736909
E02000471,92.3561754056591,1.5555853560413,3.16481158642886,2.61499262437978,0.308435027490948,7.64382459434089,6984,473,93.6569666085557,6.34303339144428
E02000472,89.1534097229948,1.57970853265102,4.69462676604739,4.10501724329736,0.467237735009456,10.8465902770052,8231,758,91.567471353877,8.43252864612304
E02000473,88.7880684188569,1.65832290362954,5.70504797663746,3.4209428452232,0.427617855652899,11.2119315811431,8797,791,91.750104297038,8.24989570296204
E02000474,86.8033081625315,2.32530264892724,4.75848016301091,5.23792400815055,0.874985017379839,13.1966918374685,7430,913,89.0566942346878,10.9433057653122
E02000475,88.8647237929535,2.10961287516311,5.8721183123097,2.43584167029143,0.717703349282297,11.1352762070465,8262,934,89.8434101783384,10.1565898216616
E02000476,79.4033753268362,3.28024720703589,9.29403375326836,6.94081293082957,1.08153078202995,20.5966246731638,6716,1698,79.8193487045401,20.1806512954599
E02000477,91.0790598290598,1.66666666666667,4.86111111111111,1.83760683760684,0.555555555555556,8.92094017094017,8702,658,92.9700854700855,7.02991452991453
E02000478,74.9022939677145,1.68224299065421,18.9804587935429,3.27952421410365,1.15548003398471,25.0977060322855,4947,938,84.0611724723874,15.9388275276126
E02000479,84.6201131054832,2.81534300467175,7.10597492008852,4.7701008114089,0.688468158347676,15.3798868945168,6898,1236,84.8045242193263,15.1954757806737
E02000480,75.3956100051046,3.20571720265442,10.5972434915773,9.55589586523737,1.24553343542624,24.6043899948954,7962,1833,81.2863705972435,18.7136294027565
E02000481,95.3034774797895,1.39869113306814,2.06595662774285,0.949570127037085,0.282304632362376,4.69652252021045,7344,449,94.2384190940588,5.76158090594123
E02000482,94.0587867417136,1.15697310819262,3.54909318323952,0.875547217010632,0.359599749843652,5.94121325828643,5985,411,93.5741088180113,6.42589118198874
E02000483,93.51195166798,1.57604412923562,2.65300761754662,1.66798003677436,0.591016548463357,6.48804833201996,7063,551,92.7633307065931,7.23666929340688
E02000484,90.2305159165752,1.85388462007562,4.18343700451275,3.13452860104891,0.597633857787535,9.76948408342481,7578,621,92.4259055982437,7.57409440175631
E02000485,92.2614575507138,2.02854996243426,3.4435261707989,1.91585274229902,0.35061357375407,7.73854244928625,7268,718,91.0092662158778,8.99073378412221
E02000486,91.1213684496335,1.73771382025523,3.66549008960087,3.01384740700516,0.461580233505295,8.87863155036655,6718,648,91.2028237849579,8.79717621504209
E02000487,96.1876832844575,1.05826851969909,1.68302945301543,0.714012495218666,0.357006247609333,3.81231671554252,7499,344,95.6139232436568,4.38607675634324
E02000488,93.1772305207913,1.13039967702866,3.21625622392679,2.18005651998385,0.296057058269412,6.82276947920872,6961,470,93.6751446642444,6.32485533575562
E02000489,84.6905124302385,1.97869101978691,6.38001014713344,6.7478437341451,0.202942668696093,15.3094875697615,6915,969,87.7092846270928,12.2907153729072
E02000490,87.5319366377108,2.32498722534492,3.28308635666837,6.4256515074093,0.434338272866633,12.4680633622892,7107,721,90.7894736842105,9.21052631578947
E02000491,81.8037616134149,2.70790845230002,4.02220711534104,10.7636528438704,0.702469975073646,18.1962383865851,7677,1149,86.981645139361,13.018354860639
E02000492,90.9279336734694,1.46683673469388,3.06122448979592,4.03380102040816,0.510204081632653,9.07206632653061,5817,455,92.7455357142857,7.25446428571429
E02000493,77.6811594202899,3.83252818035427,6.68276972624799,11.1755233494364,0.628019323671498,22.3188405797101,5307,903,85.4589371980676,14.5410628019324
E02000494,60.2219548067924,3.66359138922316,32.2636716138521,2.31314346837813,1.53763872175425,39.7780451932077,5005,2474,66.9207113250435,33.0792886749565
E02000495,68.5738414441043,3.78971814631057,23.1922305499842,3.25134593053943,1.19286392906154,31.4261585558957,6618,2855,69.8617122347725,30.1382877652275
E02000496,87.5253412623328,2.23003108528179,6.70360859575618,2.33815380456818,1.20286525206109,12.4746587376673,6418,981,86.7414515475064,13.2585484524936
E02000497,73.0918044319381,3.75190526439207,18.9353968812288,2.4621878297573,1.75870559268378,26.9081955680619,6732,1797,78.9307069996483,21.0692930003517
E02000498,85.9800664451827,3.57142857142857,7.39202657807309,1.77740863787375,1.27906976744186,14.0199335548173,5147,873,85.4983388704319,14.5016611295681
E02000499,76.8963296844816,3.36123631680618,16.3425627817128,2.1249195106246,1.27495170637476,23.1036703155184,6249,1516,80.4764971023825,19.5235028976175
E02000500,81.7345086855069,2.95566502463054,12.2763806066891,1.20560020741509,1.82784547575836,18.2654913144931,6264,1450,81.203007518797,18.796992481203
E02000501,81.1931611495089,2.825269795077,11.8952346307748,2.72826482357221,1.35806960106705,18.8068388504911,6874,1373,83.3515217654905,16.6484782345095
E02000502,78.6943386312886,3.42834624983581,12.7939051622225,3.19190857743334,1.89150137921976,21.3056613687114,6065,1548,79.6663601733876,20.3336398266124
E02000503,83.2405964834187,3.46093923881594,9.54818606721567,2.70420654351213,1.04607166703761,16.7594035165813,7598,1388,84.5537502782105,15.4462497217895
E02000504,82.4031427797345,2.92603630452452,11.9073421836901,1.51720400975345,1.24627472229748,17.5968572202655,6367,1015,86.2503386616093,13.7496613383907
E02000506,67.935287097202,3.11629757326614,23.1799496088052,2.4399946956637,3.32847102506299,32.064712902798,5862,1679,77.7350484020687,22.2649515979313
E02000507,68.7020017625582,4.19237064081581,19.7658315497923,4.60783079441017,2.73196525242352,31.2979982374418,6244,1699,78.6100969407025,21.3899030592975
E02000508,64.808362369338,3.9743031358885,19.5993031358885,8.02482578397213,3.59320557491289,35.191637630662,6441,2743,70.1328397212544,29.8671602787456
E02000509,57.7420340018324,4.8254097526214,25.5013743255625,8.08307034510842,3.84811157487529,42.2579659981676,6503,3320,66.2017713529472,33.7982286470528
E02000510,64.3154968728283,3.76418809358351,22.8978457261987,5.50150567523743,3.52096363215196,35.6845031271716,6388,2246,73.9865647440352,26.0134352559648
E02000511,57.6702737110121,3.8086144706132,26.1510715043497,8.61447061319754,3.7555697008275,42.3297262889879,6684,2742,70.9102482495226,29.0897517504774
E02000512,59.305086864142,4.89938757655293,23.0471191101112,10.5486814148231,2.1997250343707,40.694913135858,5742,2259,71.7660292463442,28.2339707536558
E02000513,44.0200445434298,5.07795100222717,28.7861915367483,18.3184855233853,3.79732739420935,55.9799554565702,5586,3394,62.2048997772829,37.7951002227171
E02000514,28.6761710794297,3.45213849287169,52.6069246435845,10.4073319755601,4.85743380855397,71.3238289205703,5090,4730,51.8329938900204,48.1670061099796
E02000515,69.5660503879682,3.75514896062841,16.0455982373791,7.3187086885717,3.31449372545263,30.4339496120318,7702,2737,73.7810135070409,26.2189864929591
E02000516,32.9423146692466,4.93409118394002,44.4068206554602,11.8756802515419,5.84109323981134,67.0576853307534,4650,3619,56.2341274640223,43.7658725359777
E02000517,43.7630419661489,3.9647577092511,33.2946904706701,14.9895664270809,3.98794342684906,56.2369580338511,5246,3380,60.8161372594482,39.1838627405518
E02000518,67.789914013479,3.39298164071578,19.6374622356495,6.49546827794562,2.68417383221009,32.210085986521,6505,2101,75.5867999070416,24.4132000929584
E02000519,36.994686994687,3.70755370755371,41.1180411180411,12.9244629244629,5.25525525525526,63.005313005313,4973,3685,57.4382074382074,42.5617925617926
E02000520,36.627855301751,3.50191094124967,42.1207003821882,14.416496311439,3.33303706337214,63.372144698249,6034,5217,53.6307883743667,46.3692116256333
E02000521,51.5738498789346,4.19693301049233,29.4390637610977,11.1682808716707,3.62187247780468,48.4261501210654,6550,3362,66.0815173527038,33.9184826472962
E02000522,66.2891482722755,4.96937478331215,17.797295735583,8.15901999306599,2.78516121576332,33.7108517277245,6293,2360,72.7262221194961,27.2737778805039
E02000523,27.750103777501,3.59070153590702,53.1548360315484,11.4362806143628,4.06807804068078,72.249896222499,4811,4825,49.9273557492736,50.0726442507264
E02000524,60.048026414528,4.29236079843914,24.6885787182951,7.18895392465856,3.78208014407924,39.951973585472,4236,2427,63.5749662314273,36.4250337685727
E02000525,38.3639247677317,4.28280081577158,41.8422841604351,10.9675957398595,4.54339451620213,61.6360752322683,4572,4254,51.8014955812373,48.1985044187628
E02006796,72.1023939322114,4.18345579521214,16.5086513391799,5.33301730267836,1.87248163071818,27.8976060677886,6410,2028,75.9658686892629,24.0341313107371
E02000526,83.2895679159704,3.89114347099546,7.35259011697303,2.84077345428503,2.62592504177608,16.7104320840296,5503,2875,65.6839341131535,34.3160658868465
E02000528,62.6530996796684,6.35010363670624,15.1498021481063,11.5978895798003,4.24910495571886,37.3469003203316,6486,4128,61.1079706048615,38.8920293951385
E02000529,22.5970643939394,3.6813446969697,58.7831439393939,7.75331439393939,7.18513257575758,77.4029356060606,3862,4586,45.7149621212121,54.2850378787879
E02000530,26.8831358783092,3.46643264589732,51.3968114670177,13.4561942372386,4.79742577153722,73.1168641216908,3514,3323,51.3968114670177,48.6031885329823
E02000531,71.7229370223469,5.18525684434555,12.7890103511657,7.29418593402341,3.00860984811841,28.2770629776531,6553,3784,63.3936345167844,36.6063654832156
E02000532,78.4279475982533,4.65065502183406,8.08951965065502,5.43668122270742,3.39519650655022,21.5720524017467,6172,2988,67.3799126637555,32.6200873362445
E02000533,81.2871758267904,4.62764691886748,7.29241018320248,4.3421365691173,2.45063050202236,18.7128241732096,5904,2502,70.2355460385439,29.7644539614561
E02000534,47.1780208851318,4.25161611138737,39.1098955743411,4.09000497265042,5.37046245648931,52.8219791148682,4497,3547,55.9050223769269,44.0949776230731
E02000535,20.1162415240555,2.49704014637822,68.4102895274997,4.40210956839953,4.57431923366699,79.8837584759445,4173,5118,44.9144333225702,55.0855666774298
E02000536,23.4437371884777,2.88056964073794,62.7360017261841,5.66404142841731,5.27565001618298,76.5562628115223,4202,5067,45.3339087280181,54.6660912719819
E02000537,27.6914153132251,2.51740139211137,61.7749419953596,3.16705336426914,4.8491879350348,72.3085846867749,3336,5284,38.7006960556844,61.2993039443155
E02000538,21.9239631336406,3.23732718894009,63.352534562212,7.32718894009217,4.15898617511521,78.0760368663595,3615,5065,41.647465437788,58.352534562212
E02000539,64.7042410714286,5.58035714285714,18.8709077380952,7.26376488095238,3.58072916666667,35.2957589285714,6940,3812,64.546130952381,35.453869047619
E02000540,45.53320354748,4.05580791693705,40.85009733939,6.26216742375081,3.29872377244214,54.46679645252,4567,4679,49.3943326844041,50.6056673155959
E02000541,26.2197183098592,2.7830985915493,58.8169014084507,7.63943661971831,4.54084507042254,73.7802816901409,3621,5254,40.8,59.2
E02000542,27.3839931885909,3.38441890166028,59.9191145168157,6.03448275862069,3.27799063431247,72.6160068114091,3698,5698,39.3571732652192,60.6428267347808
E02000543,34.2354648680953,3.41500896439853,54.0339793391958,4.99445061043285,3.32109621787757,65.7645351319047,4501,7212,38.4273883718945,61.5726116281055
E02000544,51.213562629589,4.00048786437371,37.2240517136236,4.25661666056836,3.30528113184535,48.786437370411,4819,3380,58.7754604220027,41.2245395779973
E02000545,63.4641241901968,4.59601515707126,17.1861630607505,11.4289206698448,3.32477692213666,36.5358758098032,5387,2794,65.8476958806992,34.1523041193008
E02000546,24.4717948717949,3.44615384615385,61.2615384615385,6.86153846153846,3.95897435897436,75.5282051282051,4341,5409,44.5230769230769,55.4769230769231
E02000547,60.2457264957265,3.85683760683761,27.1794871794872,6.36752136752137,2.35042735042735,39.7542735042735,6117,3243,65.3525641025641,34.6474358974359
E02000548,67.2964956607712,3.81193013292321,19.4661100736021,7.39316708777326,2.03229704493024,32.7035043392288,6429,2674,70.625068658684,29.3749313413161
E02000549,62.7484796224018,3.93028955250976,25.8055732050467,4.91059272034129,2.60506489970046,37.2515203775983,7312,3705,66.3701552146682,33.6298447853318
E02000550,61.4245890608478,4.76785542631933,22.7818898394694,8.97817937133519,2.04748630202826,38.5754109391522,6775,3628,65.1254445832933,34.8745554167067
E02000551,63.8263292314836,4.79452054794521,19.1896912003715,9.69352217320641,2.49593684699327,36.1736707685164,5839,2775,67.7850011609009,32.2149988390991
E02000552,71.7517541737237,4.31889668521655,15.1463827728043,6.82313089765304,1.95983547060247,28.2482458262763,5931,2335,71.7517541737237,28.2482458262763
E02000553,73.7471612414837,4.49659348978047,13.671461014383,5.6775170325511,2.40726722180167,26.2528387585163,5114,1491,77.4261922785768,22.5738077214232
E02006792,75.658286667461,5.08757297748123,11.7121410699392,3.80078636959371,3.74121291552484,24.341713332539,4836,3557,57.6194447754081,42.3805552245919
E02000554,60.564147244609,7.51470267915487,7.55826617294707,19.821389675452,4.54149422783707,39.435852755391,5951,3231,64.8115878893487,35.1884121106513
E02000555,68.0697278911565,6.8452380952381,7.56802721088435,14.4132653061225,3.10374149659864,31.9302721088435,6307,3101,67.0386904761905,32.9613095238095
E02000556,66.2270183852918,6.99440447641887,8.75299760191846,15.1179056754596,2.90767386091127,33.7729816147082,6555,3453,65.4976019184652,34.5023980815348
E02000557,68.5745937961595,7.6932545544067,7.87789266371246,12.5430822255047,3.31117676021664,31.4254062038405,5295,2829,65.1772525849335,34.8227474150665
E02000558,48.1397970687711,8.2412626832018,10.7779030439684,27.6099210822999,5.23111612175874,51.8602029312289,5107,3763,57.576099210823,42.423900789177
E02000559,72.5563909774436,5.83276372750057,8.33902939166097,10.9820004556847,2.28981544771018,27.4436090225564,5993,2785,68.2729551150604,31.7270448849396
E02000560,68.1882419446015,6.59977388355003,10.8535895986433,10.1752402487281,4.18315432447711,31.8117580553985,4136,2940,58.4511023176936,41.5488976823064
E02000561,78.5179447456752,6.23547637490318,6.89388071262587,6.24838626387813,2.10431190291763,21.4820552543248,5371,2375,69.3390136844823,30.6609863155177
E02000562,70.5192840937736,6.07511973783716,6.71792286362491,13.1711620872196,3.51651121754474,29.4807159062264,5424,2510,68.3640030249559,31.6359969750441
E02000563,65.8142823473957,6.97619608767382,7.69502710346453,16.2738628329012,3.24063162856469,34.1857176526043,5529,2957,65.1543719066698,34.8456280933302
E02000564,66.5713196033562,7.12242562929062,10.6788710907704,12.0327993897788,3.59458428680397,33.4286803966438,6395,4093,60.9744469870328,39.0255530129672
E02000565,62.1717356785147,7.74398436545743,7.26761939660437,17.9430804934652,4.87358006595823,37.8282643214853,5244,2943,64.0527665811653,35.9472334188347
E02000566,77.2782949534542,6.25918667319941,6.56540911317981,7.55756981871632,2.33953944145027,22.7217050465458,5590,2574,68.4713375796178,31.5286624203822
E02000567,72.446418227457,7.3855956748407,6.169144622514,10.6487738945742,3.35006758061402,27.553581772543,7226,3132,69.7625024135934,30.2374975864066
E02000568,62.0467532467533,6.7948051948052,11.7090909090909,15.7090909090909,3.74025974025974,37.9532467532468,5843,3782,60.7064935064935,39.2935064935065
E02000569,72.3707842745959,5.93693873478348,7.0744362402714,11.2751945719417,3.3426461784075,27.6292157254041,6960,3062,69.4472161245261,30.552783875474
E02000570,81.2652350551364,5.2930934416715,6.29135229251306,5.45560069645966,1.69471851421938,18.7347649448636,6079,2536,70.5629715612304,29.4370284387696
E02000571,71.4979454613373,5.66554600921429,7.47104968248039,11.617482256257,3.74797659071099,28.5020545386627,5631,2400,70.1158012700784,29.8841987299215
E02000572,55.5594446388986,5.79862326449656,17.1625247929063,16.8475090421188,4.63189826157975,44.4405553611014,5085,3486,59.3279663983199,40.6720336016801
E02000573,79.5250172930597,5.03804473138114,8.03550841595573,5.55683652294213,1.84459303666129,20.4749827069403,5696,2978,65.6675121051418,34.3324878948582
E02000574,69.0271732737325,6.24632396188684,12.7632043289025,9.19891777437949,2.76438066109869,30.9728267262675,5087,3414,59.8400188213151,40.1599811786849
E02000575,69.1058962065775,4.65976953486416,14.7278997392548,8.40272520817562,3.10370931112793,30.8941037934225,6981,4908,58.7181428210951,41.2818571789049
E02000576,64.2096293140179,6.14614401363443,11.3336173838943,14.2735406902429,4.03706859821048,35.7903706859821,5610,3778,59.7571367703451,40.2428632296549
E02000577,43.825531323795,7.47326017502431,9.15404917349632,24.4339491596055,15.1132101680789,56.174468676205,3843,3356,53.3824142241978,46.6175857758022
E02000578,55.5191445325974,8.74439461883408,8.14073818558123,17.0921007243877,10.5036219385995,44.4808554674026,3643,2155,62.8320110382891,37.1679889617109
E02000579,68.8602599814299,6.98700092850511,6.70844939647168,10.7126276694522,6.73166202414113,31.1397400185701,5249,3367,60.9215413184773,39.0784586815227
E02000580,63.2351242056615,8.19179664933565,7.14038128249567,14.893125361063,6.53957250144425,36.7648757943385,4893,3762,56.5337954939342,43.4662045060659
E02000581,54.014798574952,6.94710879693067,8.50918059742395,18.8133735269937,11.7155385036996,45.985201425048,4200,3098,57.5500137023842,42.4499862976158
E02000582,77.9344561953258,4.85703094398747,8.90455673064369,3.93001697349523,4.37393915654785,22.0655438046742,3740,3919,48.831440135788,51.168559864212
E02000583,79.843899767219,5.94276324798028,6.16185129398877,4.21744488566343,3.83404080514857,20.156100232781,4177,3126,57.1956730110913,42.8043269889087
E02000584,78.625580826608,5.11127415015896,8.98752751283933,2.23771093176816,5.03790657862558,21.374419173392,3863,4315,47.2364881389093,52.7635118610907
E02000585,67.3902671755725,5.78482824427481,11.4026717557252,4.50858778625954,10.9136450381679,32.6097328244275,3752,4632,44.7519083969466,55.2480916030534
E02000586,72.9566224739349,4.62092933453469,13.373664564294,2.13669712961771,6.91208649761874,27.0433775260651,2997,4772,38.5763933582186,61.4236066417814
E02000587,73.7604678984448,5.44995347600691,11.6442908414196,1.23620895919181,7.90907882493686,26.2395321015552,3073,4450,40.8480659311445,59.1519340688555
E02000588,79.2989336928545,4.25297217796299,8.77558524328962,1.37271724476039,6.29979164113249,20.7010663071455,3182,4977,38.9998774359603,61.0001225640397
E02000589,64.8270961629559,5.18711511132165,18.6996684036002,3.39886309805779,7.88725722406442,35.1729038370441,2844,5600,33.6807200378967,66.3192799621033
E02000590,71.176051318603,5.85887384176764,11.2045616535994,4.60441910192445,7.15609408410549,28.823948681397,3201,3814,45.6307911617962,54.3692088382039
E02000591,59.5213473186586,5.85019943861723,16.8119367705717,5.83542620771163,11.9810902644408,40.4786526813414,2704,4065,39.9468163687398,60.0531836312602
E02000592,79.2782132820589,4.85135335009614,10.5309865404526,1.31637331755657,4.02307350983582,20.7217867179411,2548,4213,37.6867327318444,62.3132672681556
E02000593,75.0786988457503,5.37775445960126,10.7555089192025,3.59391395592865,5.19412381951731,24.9213011542497,3169,4455,41.5661070304302,58.4338929695698
E02000594,84.6249310535025,3.57142857142857,5.98455598455598,2.20628792057363,3.61279646993933,15.3750689464975,4004,3248,55.2123552123552,44.7876447876448
E02000595,82.8672759514391,3.72391215386714,6.58845996453417,2.38712317555586,4.43322875460374,17.1327240485609,3755,3576,51.2208429954986,48.7791570045014
E02000596,81.958365458751,3.6751477769211,8.7124132613724,1.88897455666924,3.7650989462863,18.041634541249,3948,3834,50.7324595219738,49.2675404780262
E02000597,63.9270687237027,6.97054698457223,11.6269284712482,8.51332398316971,8.96213183730715,36.0729312762973,3953,3177,55.4417952314166,44.5582047685835
E02000598,82.2125813449024,4.83603419675896,9.76138828633406,1.17391859129769,2.0160775807069,17.7874186550976,5955,1882,75.9857088171494,24.0142911828506
E02000599,63.6863823933975,4.4566712517194,22.6547455295736,2.86107290233838,6.34112792297111,36.3136176066025,4360,2910,59.9724896836314,40.0275103163686
E02000600,71.8784194528875,4.57142857142857,15.6474164133739,3.3434650455927,4.55927051671733,28.1215805471125,5437,2788,66.1033434650456,33.8966565349544
E02000601,78.8260159477375,5.15899702180805,10.9232395042751,1.91180709001825,3.17994043616101,21.1739840522625,7592,2817,72.936881544817,27.063118455183
E02000602,71.405750798722,4.57933972310969,14.9627263045793,5.49520766773163,3.55697550585729,28.594249201278,6383,3007,67.9765708200213,32.0234291799787
E02000603,63.6386768447837,4.27480916030534,24.2620865139949,3.95674300254453,3.8676844783715,36.3613231552163,5053,2807,64.2875318066158,35.7124681933842
E02000604,63.591893780573,3.72699743768926,28.3601211274167,2.02655485674354,2.29443279757745,36.408106219427,5470,3116,63.7083624505008,36.2916375494992
E02000605,69.3501208190258,3.67544194327865,22.9937682818263,1.5134172707618,2.46725168510747,30.6498791809742,5417,2446,68.8922803001399,31.1077196998601
E02000606,76.5805877114871,4.25447709508262,13.4065499158999,2.25586227367171,3.50252300385871,23.4194122885129,6739,3368,66.6765607994459,33.3234392005541
E02000607,82.9550446624689,4.07087421291551,9.22536242495241,2.4161663493923,1.3325523502709,17.0449553375311,5271,1558,77.1855322887685,22.8144677112315
E02000608,77.992277992278,4.08980408980409,12.3552123552124,3.46060346060346,2.1021021021021,22.007722007722,4883,2110,69.8269698269698,30.1730301730302
E02000609,59.3115503563265,3.33467796154363,31.7332257630765,2.31276052171575,3.30778539733764,40.6884496436735,4879,2558,65.6044103805298,34.3955896194702
E02000610,79.4861711888845,3.89303971686984,11.9937082186394,2.70022283392319,1.92685804168305,20.5138288111155,5497,2132,72.0540044566785,27.9459955433215
E02000611,77.6835771913032,3.56898673594968,15.4519349104335,1.29905647477096,1.99644468754273,22.3164228086968,5724,1589,78.2715711746205,21.7284288253795
E02000612,72.7578475336323,2.71549576482312,19.5440956651719,1.38266068759342,3.59990034877927,27.2421524663677,5898,2130,73.4678624813154,26.5321375186846
E02000613,80.9335543935723,4.03009820175998,10.610891467925,2.71649024359138,1.70896569315138,19.0664456064278,6092,1749,77.6941716617778,22.3058283382222
E02000614,64.7072822465493,3.30794859590671,26.8086625416468,2.82008567348881,2.35602094240838,35.2927177534507,5708,2696,67.9200380771061,32.0799619228939
E02000615,83.2017132913934,2.86440904832017,10.3734439834025,2.42270111096239,1.13773256592156,16.7982867086066,6105,1366,81.7159684111899,18.2840315888101
E02000616,88.3767202785608,2.76902669540706,6.38368429779473,1.42596584314376,1.04460288509368,11.6232797214392,5251,780,87.0668214226496,12.9331785773504
E02000617,84.6081761743001,3.33840927726368,8.11760571629378,2.23731990160478,1.69848893053766,15.3918238256999,7106,1431,83.2376713131077,16.7623286868924
E02000619,52.7439781475044,7.56146014402781,7.42488204618823,29.3642910355103,2.90538862676931,47.2560218524957,4846,3208,60.1688601936926,39.8311398063074
E02000620,58.9220917822839,7.49199573105656,6.62753468516542,24.0234791889007,2.93489861259338,41.0779082177161,5795,3575,61.846318036286,38.153681963714
E02000621,62.6905743599578,6.37645028286509,8.67772557292166,18.6499184965001,3.6053312877553,37.3094256400422,5765,4664,55.2785501965673,44.7214498034327
E02000622,60.3286384976526,7.44996293550778,5.57202866320731,23.8695329873981,2.77983691623425,39.6713615023474,4904,3190,60.5880899431678,39.4119100568322
E02000623,53.3416770963705,7.4342928660826,6.20775969962453,29.8873591989987,3.12891113892365,46.6583229036295,4436,3554,55.5193992490613,44.4806007509387
E02000624,48.420260782347,8.14944834503511,5.76730190571715,34.2778335005015,3.3851554663992,51.579739217653,4789,3187,60.042627883651,39.957372116349
E02000625,49.0850376749193,7.37950005980146,6.91304867838775,33.4170553761512,3.20535821074034,50.9149623250807,4372,3989,52.2903958856596,47.7096041143404
E02000626,35.2849054330803,8.37248524274184,4.6018551981689,48.2953860980605,3.44536802794844,64.7150945669196,4600,3701,55.4150102397302,44.5849897602699
E02000627,56.5980566294013,8.06603280743914,5.16142513843904,27.7713927489291,2.40309267579145,43.4019433705987,5612,3959,58.6354612893115,41.3645387106885
E02000628,39.1737745349913,8.51916555338609,6.57691912444764,41.6503956427911,4.07974514438393,60.8262254650087,4892,4839,50.2723255574967,49.7276744425033
E02000629,70.5634894276542,6.27698439056792,4.94852208568582,16.5836377726115,1.62736632348057,29.4365105723458,5757,3276,63.7329790767187,36.2670209232813
E02000630,74.3462703000275,5.97302504816956,4.72061657032755,13.5012386457473,1.45884943572805,25.6537296999725,4809,2457,66.1849710982659,33.8150289017341
E02000631,62.7377717391304,7.68795289855072,6.43115942028985,20.0634057971014,3.07971014492754,37.2622282608696,5717,3115,64.7305253623188,35.2694746376812
E02000632,70.3341740226986,6.21059268600252,4.29802437999159,17.5388818831442,1.61832702816309,29.6658259773014,6167,3349,64.8066414459857,35.1933585540143
E02000633,49.9884286044897,8.44711872251794,5.49641286739181,34.0546169868086,2.01342281879195,50.0115713955103,5295,3347,61.2705392270308,38.7294607729692
E02000634,60.7361963190184,6.52936021034181,5.33158048495472,25.3432661408122,2.05959684487292,39.2638036809816,4157,2689,60.7215892491966,39.2784107508034
E02000635,53.9914819263951,8.61635906956427,4.20443376651742,31.200174729715,1.98755050780823,46.0085180736049,5872,3285,64.12580539478,35.87419460522
E02000636,81.6860845660427,4.72574944364446,4.85665663044901,7.81515905223197,0.916350307631889,18.3139154339573,5295,2344,69.3153554130122,30.6846445869878
E02000637,63.2439277080695,8.44940716012432,4.33981811902843,22.2055945665938,1.76125244618395,36.7560722919305,5587,3100,64.3144929204559,35.6855070795442
E02000638,53.4350373812891,8.59769650434431,5.64760557688422,29.824206910487,2.49545362699535,46.5649626187109,6037,3861,60.9921196201253,39.0078803798747
E02000639,44.2788520753787,8.69565217391304,5.27158517058751,37.3814509176007,4.37245966252002,55.7211479246213,4299,3820,52.9498706737283,47.0501293262717
E02000640,71.6211772443275,5.6669955058643,6.41236435383098,14.6223829880522,1.67707990792503,28.3788227556725,6407,2716,70.2290913076839,29.7709086923161
E02000641,38.2503702016175,8.73675817291263,4.69301742795307,44.8114819455519,3.50837225196492,61.7496297983825,5174,3605,58.9360975054106,41.0639024945894
E02000642,62.1312837557125,8.7141670128791,5.66057332779393,21.8321562110511,1.66181969256336,37.8687162442875,6789,2839,70.5130868300789,29.4869131699211
E02000643,62.5044808220815,6.93033815270642,7.28880391922571,21.0060939180308,2.27028318795555,37.4955191779185,5209,3160,62.241605926634,37.758394073366
E02000644,59.1067285382831,8.83990719257541,6.50812064965197,23.2018561484919,2.34338747099768,40.8932714617169,5377,3243,62.3781902552204,37.6218097447796
E02000645,61.4634146341463,7.9490022172949,5.88691796008869,22.6607538802661,2.03991130820399,38.5365853658537,5868,3152,65.0554323725055,34.9445676274945
E02000646,63.9184299967109,7.10448415743888,12.2903190439645,14.5926981690604,2.09406863282535,36.0815700032891,5420,3701,59.4233088477141,40.5766911522859
E02000647,58.4698809383473,8.90015324767182,7.83920782741954,23.105033596605,1.68572438995638,41.5301190616527,5574,2909,65.7078863609572,34.2921136390428
E02000648,44.4743935309973,9.89603388525221,4.77474008471313,38.4802977794892,2.3745347195482,55.5256064690027,5205,2586,66.8078552175587,33.1921447824413
E02000649,60.1198461676058,7.66478848045792,7.78105715052321,22.4040783471961,2.03022985421698,39.8801538323942,6543,4638,58.5189160182452,41.4810839817548
E02000650,56.1287715517241,9.02478448275862,4.45851293103448,28.5021551724138,1.88577586206897,43.8712284482759,5234,2190,70.5010775862069,29.4989224137931
E02000651,54.8015364916773,7.60097776743103,11.2210452799441,24.1997439180538,2.17669654289373,45.1984635083227,5151,3440,59.9580956815272,40.0419043184728
E02000652,40.391144913758,7.02159445878039,20.0054325682466,30.8026619584408,1.77916610077414,59.608855086242,3806,3557,51.6908868667663,48.3091131332337
